Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
178.0259507,C00627,M-C3H4O2+H[1+],283.8699895,0.000425766769978964,EC000191
154.0259472,C00628,M[1+],284.2848004,0.000652800000011666,EC000192
238.9939998,C00628,M+HCOOK[1+],50.67690882,0.00117666676999306,EC000193
105.0336934,C00633,M-H2O+H[1+],282.543844,0.000216933230007044,EC00071
160.9988462,C00633,M+K[1+],20.65189149,0.000730266770005983,EC00072
143.0490471,C00637,M-NH3+H[1+],281.7976345,0.000129366770011075,EC000194
182.0569382,C00637,M+Na[1+],170.1370045,0.000738266770014206,EC000195
218.0334155,C00637,M+NaCl[1+],19.23307451,0.000860966770005689,EC000196
228.0640992,C00637,M+HCOONa[1+],11.97065793,0.0010227332300019,EC000196
283.2281103,C00639,M-C3H4O2+H[1+],213.3461594,0.001333833230035,EC000197
309.2436285,C00639,M-HCOOH+H[1+],225.4041712,0.00115203323002788,EC000197
311.2591947,C00639,M-CO2+H[1+],242.6082011,0.00111823323004501,EC000197
327.2540108,C00639,M-CO+H[1+],232.6445091,0.0011343332300271,EC000197
337.2367951,C00639,M-H2O+H[1+],290.9752023,0.000481366769975011,EC000198
337.2380912,C00639,M-H2O+H[1+],54.83881445,0.000814733230015463,EC000199
337.2383486,C00639,M-H2O+H[1+],216.2112858,0.00107213323002497,EC000197
355.2491489,C00639,M+H[1+],210.4744916,0.00127243323004222,EC000197
373.2600629,C00639,M+H2O+H[1+],259.0516367,0.00158643322998842,EC000197
154.0576236,C00642,M(C13)+H[1+],22.26581876,0.000352866770015225,EC000200
185.0708101,C00643,M-H4O2+H[1+],281.9339231,6.63667700280257e-05,EC000201
204.0662593,C00643,M-NH3+H[1+],25.1635364,0.000682833230001734,EC000202
204.0867897,C00645,M-H2O+H[1+],26.52317727,0.000213233229999332,EC00054
125.035706,C00647,M+2H[2+],24.74134395,0.0003295332300155,EC000203
203.0576559,C00647,M-HCOOH+H[1+],280.5008666,0.000420566770003461,EC000204
267.0729594,C00647,M+H2O+H[1+],21.61184389,0.00111706677000711,EC000203
183.0279874,C00655,M+2H[2+],21.31183651,0.000289066769994406,EC000205
124.9994412,C00661,M-HCOOH+H[1+],285.9815867,0.000435266769969189,EC00044
127.0149115,C00661,M-CO2+H[1+],104.991865,0.000564966769985631,EC00045
127.0151182,C00661,M-CO2+H[1+],283.091629,0.000358266769978854,EC00044
322.9927154,C00665,M-H2O+H[1+],38.30240964,3.89332300301248e-05,EC000121
378.9582068,C00665,M+K[1+],33.02331348,0.000569666769990818,EC000121
223.0739547,C00669,M-CO+H[1+],281.3053899,0.000621766769995702,EC000206
187.0975734,C00670,M-C3H4O2+H[1+],252.942304,0.000796933229992192,EC000207
213.1132596,C00670,M-HCOOH+H[1+],250.1678268,0.000783133230015665,EC000207
223.0975472,C00670,M-H4O2+H[1+],188.8991495,0.000870733230016185,EC000208
231.1237527,C00670,M-CO+H[1+],193.5384342,0.000876233230030721,EC000208
241.1081311,C00670,M-H2O+H[1+],161.7293163,0.000854633230034096,EC000209
241.1081664,C00670,M-H2O+H[1+],12.22010477,0.000889933230013185,EC000210
259.1185109,C00670,M+H[1+],213.1627586,0.000634433230004561,EC000208
259.1187986,C00670,M+H[1+],14.12253981,0.000922133230005784,EC000210
169.0260891,C00671,M+K[1+],21.26711065,0.000312633230009851,EC00083
169.0260891,C00672,M-HCOOH+H[1+],21.26711065,1.26332299998921e-05,EC000211
171.0411967,C00672,M-CO2+H[1+],15.77868526,0.000479766770013157,EC000211
169.0260891,C00673,M-HCOOH+H[1+],21.26711065,1.26332299998921e-05,EC000211
171.0411967,C00673,M-CO2+H[1+],15.77868526,0.000479766770013157,EC000211
289.2173662,C00674,M+H[1+],255.1220002,0.00118973322997817,EC000170
